Query: java functional programming language
Summary: <<
java functional programming language
Query date: 2016-06-20
Papers: 980
Citations: 208771
Years: 30
Cites/year: 6959.03
Cites/paper: 213.03/69.0/multi (mean/median/mode)
Cites/author: 99865.54
Cites/author/year: 3328.85
Papers/author: 500.54
Authors/paper: 2.61/2.0/2 (mean/median/mode)
h-index: 193 (74%)
g-index: 429 (88%)
e-index: 343.64
hc-index: 109
hI-index: 68.73
hI,norm: 137
hI,annual: 4.57
hm-index: 136.62
AW-index: 148.12
AWCR: 21938.78
AWCRpA: 9586.13

Hirsch a=5.60, m=6.43
Contemporary ac=7.39

226 paper(s) with 1 author(s)
293 paper(s) with 2 author(s)
221 paper(s) with 3 author(s)
140 paper(s) with 4 author(s)
81 paper(s) with 5 author(s)
19 paper(s) with 6 author(s)
>>

Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
101,"R Hickey","The clojure programming language",2008,"Proceedings of the 2008 symposium on Dynamic …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1408682","http://scholar.google.com/scholar?cites=7838561905322111325&as_sdt=2005&sciodt=0,5&hl=en&num=20",3,2016-06-20,""
101,"S Jarzabek, P Bassett, H Zhang…","XVCL: XML-based variant configuration language",2003,"… 2003. Proceedings. 25th …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1201298","http://scholar.google.com/scholar?cites=2124725159992466328&as_sdt=2005&sciodt=0,5&hl=en&num=20",217,2016-06-20,""
101,"J Boyland, G Castagna","Parasitic methods: An implementation of multi-methods for Java",1997,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=263721","http://scholar.google.com/scholar?cites=132139058352660248&as_sdt=2005&sciodt=0,5&hl=en&num=20",650,2016-06-20,""
101,"J Bachrach, H Vo, B Richards, Y Lee…","Chisel: constructing hardware in a scala embedded language",2012,"Proceedings of the 49th …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2228584","http://scholar.google.com/scholar?cites=1523926639711227948&as_sdt=2005&sciodt=0,5&hl=en&num=20",929,2016-06-20,""
100,"R Lämmel, J Visser","A Strafunski application letter",2003,"International Symposium on Practical Aspects of …","Springer","http://link.springer.com/chapter/10.1007/3-540-36388-2_24","http://scholar.google.com/scholar?cites=17951991459527989360&as_sdt=2005&sciodt=0,5&hl=en&num=20",356,2016-06-20,""
99,"KB Bruce, L Cardelli, BC Pierce","Comparing object encodings",1999,"Information and Computation","Elsevier","","http://scholar.google.com/scholar?cites=1644311839702176522&as_sdt=2005&sciodt=0,5&hl=en&num=20",85,2016-06-20,"HTML"
99,"LM Maritzen, RD Dimaandal","Java-to-Database Connectivity Server",1999,"US Patent 5,899,990","Google Patents","http://www.google.com/patents/US5899990","http://scholar.google.com/scholar?cites=5806061506373167253&as_sdt=2005&sciodt=0,5&hl=en&num=20",334,2016-06-20,""
99,"G Bieber, J Carpenter","Introduction to service-oriented programming (rev 2.1)",2001,"OpenWings Whitepaper, April","lig-membres.imag.fr","","http://scholar.google.com/scholar?cites=4483831412048643869&as_sdt=2005&sciodt=0,5&hl=en&num=20",924,2016-06-20,"PDF"
98,"J Alves-Foss","Formal syntax and semantics of Java",1999,"","books.google.com","","http://scholar.google.com/scholar?cites=7336153010575245406&as_sdt=2005&sciodt=0,5&hl=en&num=20",29,2016-06-20,"BOOK"
97,"B Cabral, P Marques","Exception handling: A field study in Java and. Net",2007,"… Conference on Object-Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/978-3-540-73589-2_8","http://scholar.google.com/scholar?cites=117227936748374896&as_sdt=2005&sciodt=0,5&hl=en&num=20",644,2016-06-20,""
97,"B Hibbard","VisAD: Connecting people to computations and people to people",1998,"ACM SIGGRAPH Computer Graphics","dl.acm.org","http://dl.acm.org/citation.cfm?id=281281","http://scholar.google.com/scholar?cites=8209872667707311604&as_sdt=2005&sciodt=0,5&hl=en&num=20",947,2016-06-20,""
96,"M Lipovaca","Learn You a Haskell for Great Good!: A Beginner's Guide",2011,"","dl.acm.org","","http://scholar.google.com/scholar?cites=13639347228086556081&as_sdt=2005&sciodt=0,5&hl=en&num=20",14,2016-06-20,"BOOK"
96,"UP Schultz, JL Lawall, C Consel, G Muller","Towards automatic specialization of Java programs",1999,"… Object-oriented Programming","Springer","http://link.springer.com/chapter/10.1007/3-540-48743-3_17","http://scholar.google.com/scholar?cites=11184662348308832360&as_sdt=2005&sciodt=0,5&hl=en&num=20",104,2016-06-20,""
95,"A Potanin, J Noble, D Clarke, R Biddle","Generic ownership for generic Java",2006,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1167500","http://scholar.google.com/scholar?cites=16674932596881965486&as_sdt=2005&sciodt=0,5&hl=en&num=20",153,2016-06-20,""
95,"C Kirkegaard, A Moller…","Static analysis of XML transformations in Java",2004,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1271173","http://scholar.google.com/scholar?cites=16299612429480317166&as_sdt=2005&sciodt=0,5&hl=en&num=20",234,2016-06-20,""
95,"C Flanagan, SN Freund","Detecting race conditions in large programs",2001,"Proceedings of the 2001 ACM SIGPLAN- …","dl.acm.org","http://dl.acm.org/citation.cfm?id=379687","http://scholar.google.com/scholar?cites=16392280593972696093&as_sdt=2005&sciodt=0,5&hl=en&num=20",452,2016-06-20,""
95,"Z Zolnai, PT Lee, J Li, MR Chapman…","Project management system for structural and functional proteomics: Sesame",2003,"… structural and functional …","Springer","http://link.springer.com/article/10.1023/A:1024684404761","http://scholar.google.com/scholar?cites=7869247752362952080&as_sdt=2005&sciodt=0,5&hl=en&num=20",555,2016-06-20,""
95,"AF Blackwell, R Hague","AutoHAN: An architecture for programming the home",2001,"Human-Centric Computing …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=995253","http://scholar.google.com/scholar?cites=1988023704952049355&as_sdt=2005&sciodt=0,5&hl=en&num=20",618,2016-06-20,""
94,"E Yourdon","Java, the Web, and software development",1996,"Computer","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=532042","http://scholar.google.com/scholar?cites=8141925679589125478&as_sdt=2005&sciodt=0,5&hl=en&num=20",425,2016-06-20,""
93,"JS Young, J MacDonald, M Shilman…","Design and specification of embedded systems in Java using successive, formal refinement",1998,"Proceedings of the 35th …","dl.acm.org","http://dl.acm.org/citation.cfm?id=277058","http://scholar.google.com/scholar?cites=768958130350326225&as_sdt=2005&sciodt=0,5&hl=en&num=20",196,2016-06-20,""
93,"JS Kim, Y Hsu","Memory system behavior of Java programs: methodology and analysis",2000,"ACM SIGMETRICS Performance Evaluation Review","dl.acm.org","http://dl.acm.org/citation.cfm?id=339422","http://scholar.google.com/scholar?cites=10805356267674649645&as_sdt=2005&sciodt=0,5&hl=en&num=20",394,2016-06-20,""
93,"M Strecker","Formal verification of a Java compiler in Isabelle",2002,"International Conference on Automated Deduction","Springer","http://link.springer.com/chapter/10.1007/3-540-45620-1_5","http://scholar.google.com/scholar?cites=16318008133068056947&as_sdt=2005&sciodt=0,5&hl=en&num=20",630,2016-06-20,""
92,"E Van Wyk, L Krishnan, D Bodin…","Attribute grammar-based language extensions for Java",2007,"… -Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/978-3-540-73589-2_27","http://scholar.google.com/scholar?cites=2861674982463265611&as_sdt=2005&sciodt=0,5&hl=en&num=20",363,2016-06-20,""
92,"MD McCool","Scalable programming models for massively multicore processors",2008,"Proceedings of the IEEE","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4490125","http://scholar.google.com/scholar?cites=2988459651662764406&as_sdt=2005&sciodt=0,5&hl=en&num=20",744,2016-06-20,""
92,"P Li, S Zdancewic","Combining events and threads for scalable network services implementation and evaluation of monadic, application-level concurrency primitives",2007,"Acm sigplan notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1250756","http://scholar.google.com/scholar?cites=2627746168180391091&as_sdt=2005&sciodt=0,5&hl=en&num=20",979,2016-06-20,""
91,"A Corsaro, DC Schmidt","The design and performance of the jRate Real-Time Java implementation",2002,"… International Conferences"" On the Move to …","Springer","http://link.springer.com/chapter/10.1007/3-540-36124-3_59","http://scholar.google.com/scholar?cites=8296063497754361545&as_sdt=2005&sciodt=0,5&hl=en&num=20",523,2016-06-20,""
90,"L Jia, JA Vaughan, K Mazurak, J Zhao, L Zarko…","Aura: A programming language for authorization and audit",2008,"ACM Sigplan …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1411212","http://scholar.google.com/scholar?cites=17258732539378090266&as_sdt=2005&sciodt=0,5&hl=en&num=20",127,2016-06-20,""
90,"L Seinturier, N Pessemier, L Duchien…","A component model engineered with components and aspects",2006,"… on Component-Based …","Springer","http://link.springer.com/chapter/10.1007/11783565_10","http://scholar.google.com/scholar?cites=6506681043118080171&as_sdt=2005&sciodt=0,5&hl=en&num=20",592,2016-06-20,""
88,"S Halloway","Programming Clojure",2009,"","dl.acm.org","","http://scholar.google.com/scholar?cites=13661642805011856661&as_sdt=2005&sciodt=0,5&hl=en&num=20",173,2016-06-20,"BOOK"
88,"BC Lucas, JA Bogovic, A Carass, PL Bazin, JL Prince…","The Java Image Science Toolkit (JIST) for rapid prototyping and publishing of neuroimaging software",2010,"Neuroinformatics","Springer","http://link.springer.com/article/10.1007/s12021-009-9061-2","http://scholar.google.com/scholar?cites=1590960454311883878&as_sdt=2005&sciodt=0,5&hl=en&num=20",426,2016-06-20,""
88,"J Devietti, C Blundell, MMK Martin…","Hardbound: architectural support for spatial safety of the C programming language",2008,"ACM SIGARCH …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1346295","http://scholar.google.com/scholar?cites=8985787823477047119&as_sdt=2005&sciodt=0,5&hl=en&num=20",511,2016-06-20,""
88,"DB Tucker, S Krishnamurthi","Pointcuts and advice in higher-order languages",2003,"… of the 2nd international conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=643620","http://scholar.google.com/scholar?cites=16349386667681967562&as_sdt=2005&sciodt=0,5&hl=en&num=20",538,2016-06-20,""
88,"R Lämmel","Towards generic refactoring",2002,"… ACM SIGPLAN workshop on Rule-based programming","dl.acm.org","http://dl.acm.org/citation.cfm?id=570188","http://scholar.google.com/scholar?cites=8192219633614973927&as_sdt=2005&sciodt=0,5&hl=en&num=20",553,2016-06-20,""
88,"T Wang, SF Smith","Precise constraint-based type inference for Java",2001,"… Conference on Object-Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/3-540-45337-7_6","http://scholar.google.com/scholar?cites=15498113642028890326&as_sdt=2005&sciodt=0,5&hl=en&num=20",594,2016-06-20,""
88,"S Erdweg, T Rendel, C Kästner, K Ostermann","SugarJ: library-based syntactic language extensibility",2011,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=2048099","http://scholar.google.com/scholar?cites=4375139059565923906&as_sdt=2005&sciodt=0,5&hl=en&num=20",621,2016-06-20,""
88,"PJ Denning","Computer science",2003,"","dl.acm.org","http://dl.acm.org/citation.cfm?id=1074266","http://scholar.google.com/scholar?cites=4829080890326010360&as_sdt=2005&sciodt=0,5&hl=en&num=20",755,2016-06-20,""
88,"H Mangalam","The Bio* toolkits—a brief overview",2002,"Briefings in bioinformatics","Oxford Univ Press","http://bib.oxfordjournals.org/content/3/3/296.short","http://scholar.google.com/scholar?cites=12638630680550279974&as_sdt=2005&sciodt=0,5&hl=en&num=20",916,2016-06-20,""
87,"J Baker, WC Hsieh","Maya: multiple-dispatch syntax extension in Java",2002,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=512562","http://scholar.google.com/scholar?cites=11827768218928322831&as_sdt=2005&sciodt=0,5&hl=en&num=20",241,2016-06-20,""
87,"NG Jacobson","Boundary-scan method using object-oriented programming language",2001,"US Patent 6,195,774","Google Patents","http://www.google.com/patents/US6195774","http://scholar.google.com/scholar?cites=8811642325123395194&as_sdt=2005&sciodt=0,5&hl=en&num=20",329,2016-06-20,""
87,"H Xi","Imperative programming with dependent types",2000,"Logic in Computer Science, 2000. Proceedings. 15th …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=855785","http://scholar.google.com/scholar?cites=15846861992376847389&as_sdt=2005&sciodt=0,5&hl=en&num=20",551,2016-06-20,""
86,"A Jeffrey, J Rathke","Java Jr: Fully abstract trace semantics for a core Java language",2005,"European symposium on programming","Springer","http://link.springer.com/10.1007%2F978-3-540-31987-0_29","http://scholar.google.com/scholar?cites=12583577585627234219&as_sdt=2005&sciodt=0,5&hl=en&num=20",64,2016-06-20,""
86,"E Van Wyk, D Bodin, J Gao, L Krishnan","Silver: An extensible attribute grammar system",2010,"… of Computer Programming","Elsevier","","http://scholar.google.com/scholar?cites=7729555652670943179&as_sdt=2005&sciodt=0,5&hl=en&num=20",136,2016-06-20,"HTML"
86,"P Graunke, S Krishnamurthi, S Van Der Hoeven…","Programming the web with high-level programming languages",2001,"… on programming","Springer","http://link.springer.com/chapter/10.1007/3-540-45309-1_9","http://scholar.google.com/scholar?cites=3884795420658539860&as_sdt=2005&sciodt=0,5&hl=en&num=20",178,2016-06-20,""
86,"JH Spring, J Privat, R Guerraoui, J Vitek","Streamflex: high-throughput stream programming in java",2007,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1297043","http://scholar.google.com/scholar?cites=9041751318728438559&as_sdt=2005&sciodt=0,5&hl=en&num=20",293,2016-06-20,""
86,"J Armstrong","erlang",2010,"Communications of the ACM","dl.acm.org","http://dl.acm.org/citation.cfm?id=1810910","http://scholar.google.com/scholar?cites=3661419197567070875&as_sdt=2005&sciodt=0,5&hl=en&num=20",458,2016-06-20,""
86,"S Genaim, F Spoto","Information flow analysis for java bytecode",2005,"… Workshop on Verification, Model Checking, and …","Springer","http://link.springer.com/10.1007%2F978-3-540-30579-8_23","http://scholar.google.com/scholar?cites=8123461403417796201&as_sdt=2005&sciodt=0,5&hl=en&num=20",462,2016-06-20,""
86,"R Ierusalimschy, LH De Figueiredo, W Celes Filho","The Implementation of Lua 5.0.",2005,"J. UCS","jucs.org","http://www.jucs.org/jucs_11_7/the_implementation_of_lua/jucs_11_7_1159_1176_defigueiredo.pdf","http://scholar.google.com/scholar?cites=16460553878243897395&as_sdt=2005&sciodt=0,5&hl=en&num=20",881,2016-06-20,""
85,"G Phipps","Comparing observed bug and productivity rates for Java and C++",1999,"Softw., Pract. Exper.","cieplo-sieciowe.pl","","http://scholar.google.com/scholar?cites=8260890525993689103&as_sdt=2005&sciodt=0,5&hl=en&num=20",301,2016-06-20,"PDF"
85,"M Zenger, M Odersky","Independently extensible solutions to the expression problem",2004,"","infoscience.epfl.ch","http://infoscience.epfl.ch/record/52625","http://scholar.google.com/scholar?cites=1028130188020841473&as_sdt=2005&sciodt=0,5&hl=en&num=20",507,2016-06-20,""
84,"J Matthews, RB Findler","Operational semantics for multi-language programs",2007,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1190220","http://scholar.google.com/scholar?cites=6759944666082501677&as_sdt=2005&sciodt=0,5&hl=en&num=20",267,2016-06-20,""
84,"D Aspinall, S Gilmore, M Hofmann, D Sannella…","Mobile resource guarantees for smart devices",2004,"… on Construction and …","Springer","http://link.springer.com/10.1007%2F978-3-540-30569-9_1","http://scholar.google.com/scholar?cites=4239000840182070512&as_sdt=2005&sciodt=0,5&hl=en&num=20",558,2016-06-20,""
84,"SP Jones, JM Eber, J Seward","Composing contracts: an adventure in financial engineering(functional pearl)",2000,"ACM SIGPLAN NOTICES","ACM; 1999","","http://scholar.google.com/scholar?cites=2858609344364511394&as_sdt=2005&sciodt=0,5&hl=en&num=20",605,2016-06-20,"CITATION"
83,"A Courtney","Frappé: Functional reactive programming in Java",2001,"International Symposium on Practical Aspects of …","Springer","http://link.springer.com/chapter/10.1007/3-540-45241-9_3","http://scholar.google.com/scholar?cites=10050125971789833972&as_sdt=2005&sciodt=0,5&hl=en&num=20",8,2016-06-20,""
83,"DF Bacon, P Cheng, VT Rajan","Controlling fragmentation and space consumption in the Metronome, a real-time garbage collector for Java",2003,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=780744","http://scholar.google.com/scholar?cites=4887882049575080453&as_sdt=2005&sciodt=0,5&hl=en&num=20",732,2016-06-20,""
82,"TL Lucas, A Bosworth, KE Vasilik","Programming language extensions for processing XML objects and related applications",2004,"US Patent 6,754,884","Google Patents","http://www.google.com/patents/US6754884","http://scholar.google.com/scholar?cites=7226626774995341263&as_sdt=2005&sciodt=0,5&hl=en&num=20",263,2016-06-20,""
82,"MP Robillard, GC Murphy","Designing robust Java programs with exceptions",2000,"ACM SIGSOFT Software Engineering Notes","dl.acm.org","http://dl.acm.org/citation.cfm?id=355046","http://scholar.google.com/scholar?cites=9854257092572710743&as_sdt=2005&sciodt=0,5&hl=en&num=20",628,2016-06-20,""
82,"MB Juric, B Kezmah, M Hericko, I Rozman…","Java RMI, RMI tunneling and Web services comparison and performance analysis",2004,"ACM Sigplan …","dl.acm.org","http://dl.acm.org/citation.cfm?id=997146","http://scholar.google.com/scholar?cites=14751534193493948520&as_sdt=2005&sciodt=0,5&hl=en&num=20",805,2016-06-20,""
81,"E Denti, A Omicini, A Ricci","Multi-paradigm Java–Prolog integration in tuProlog",2005,"Science of Computer Programming","Elsevier","","http://scholar.google.com/scholar?cites=11814947363577124615&as_sdt=2005&sciodt=0,5&hl=en&num=20",108,2016-06-20,"HTML"
81,"G Michaelson","An introduction to functional programming through lambda calculus",2011,"","books.google.com","","http://scholar.google.com/scholar?cites=18264682831276583122&as_sdt=2005&sciodt=0,5&hl=en&num=20",184,2016-06-20,"BOOK"
